ï..Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount
Sorghum,KS,USC00143527,1998,8,0,0,57,0,0,1.19,103,2.42,0,77.6,90.4,64.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.8592
Sorghum,KS,USC00143527,1998,9,0,0,49,0,0,1.09,104,1.17,0,74.5,88.9,60.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.6856
Sorghum,KS,USC00143527,1998,10,0,0,33,0,0,0.81,89,1.21,0,58.7,72.6,44.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.6016
Sorghum,KS,USC00143527,1998,11,1,0,26,1,0.5,1.1,71,3.1,0.5,45.1,56.9,33.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.708
Sorghum,KS,USC00143527,1998,12,4,1,-9,1,1,0.14,72,0.17,1.8,33.4,46.9,19.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.6464
Sorghum,KS,USC00143527,1999,1,0,1,0,0,1,0.5,72,0.88,2,31.3,43.8,18.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.708
Sorghum,KS,USC00143527,1999,2,0,1,17,0,1,0.02,79,0.03,1.2,41.2,57.1,25.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.7304
Sorghum,KS,USC00143527,1999,3,4,1,11,10,10.5,0.69,80,1.73,11.3,40.9,53,28.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.7696
Sorghum,KS,USC00143527,1999,4,0,0,28,0,0,0.85,84,3.23,0,52.4,64.2,40.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.7304
Sorghum,KS,USC00143527,1999,5,0,0,37,0,0,0.84,93,2.13,0,63.7,76.4,51,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.624
Sorghum,KS,USC00143527,1999,6,0,0,43,0,0,1.1,94,4.02,0,70.7,81.8,59.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.596
Sorghum,KS,USC00143527,1999,7,0,0,49,0,0,2.62,107,3.98,0,81,93.8,68.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.5848
Sorghum,KS,USC00143527,1999,8,0,0,55,0,0,2.89,102,5.4,0,77.4,90,64.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.596
Sorghum,KS,USC00143527,1999,9,0,0,37,0,0,0.4,97,1.73,0,66,78.2,53.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.5792
Sorghum,KS,USC00143527,1999,10,0,0,28,0,0,0.09,92,0.09,0,56,72.4,39.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.4056
Sorghum,KS,USC00143527,1999,11,0,0,19,0,0,0.17,82,0.17,0,48.5,66.9,30.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.4392
Sorghum,KS,USC00143527,1999,12,1,1,14,2,1.5,0.12,74,0.18,1.7,35.9,49.9,21.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.4672
Sorghum,KS,USC00143527,2000,1,6,2,5,4,4.5,0.22,65,0.29,5.9,31.3,45.8,16.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.6016
Sorghum,KS,USC00143527,2000,2,0,0,11,0,0,0.55,80,0.77,0,38.9,54.2,23.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.7136
Sorghum,KS,USC00143527,2000,3,2,1,20,4,3.5,1.48,79,4.25,3.5,44.5,56.5,32.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.7976
Sorghum,KS,USC00143527,2000,4,0,0,22,0,0,0.61,94,1.84,0,52.8,67.9,37.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.8144
Sorghum,KS,USC00143527,2000,5,0,0,34,0,0,0.89,99,2.76,0,66.9,79.1,54.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.8648
Sorghum,KS,USC00143527,2000,6,0,0,44,0,0,0.88,100,1.31,0,73.7,87,60.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.8592
Sorghum,KS,USC00143527,2000,7,0,0,60,0,0,1.53,104,6.18,0,79.2,91.6,66.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.5792
Sorghum,KS,USC00143527,2000,8,0,0,54,0,0,0.15,109,0.27,0,83.4,98.5,68.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.5288
Sorghum,KS,USC00143527,2000,9,0,0,30,0,0,0.34,107,0.69,0,71.3,87.4,55.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.5512
Sorghum,KS,USC00143527,2000,10,0,0,20.95596591,0,0,0.752144886,80.953125,1.914986,0,48.646875,60.82897727,36.46917614,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.6856
Sorghum,KS,USC00143527,2000,11,0,0,12,0,0,0.52,73,1.35,0,35.4,47.9,22.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.8312
Sorghum,KS,USC00143527,2000,12,2,1,-3,1,1.4,0.15,65,0.15,1.9,24.2,36.3,12,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.9824
Sorghum,KS,USC00143527,2001,1,0,1,6,0,8,0.72,70,1.15,9.3,30.7,43.6,17.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.8984
Sorghum,KS,USC00143527,2001,2,23,2,-5,8,8,0.73,56,1.61,10,26.1,35.7,16.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.9432
Sorghum,KS,USC00143527,2001,3,2,0,14,1,0.5,0.54,69,1.22,0.5,40,51.3,28.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.8424
Sorghum,KS,USC00143527,2001,4,0,0,25,0,0,0.64,90,1.42,0,57.1,70.7,43.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.7024
Sorghum,KS,USC00143527,2001,5,0,0,40,0,0,2.12,94,6.72,0,64.3,76.2,52.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.7976
Sorghum,KS,USC00143527,2001,6,0,0,48,0,0,1.68,97,3.25,0,71.8,83.3,60.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.0272
Sorghum,KS,USC00143527,2001,7,0,0,63,0,0,1.71,105,4.72,0,83.2,96.4,70,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.0832
Sorghum,KS,USC00143527,2001,8,0,0,57,0,0,0.99,101,1.84,0,78.6,92.7,64.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.9544
Sorghum,KS,USC00143527,2001,9,0,0,39,0,0,1.9,95,5.45,0,67.6,80.5,54.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.9264
Sorghum,KS,USC00143527,2001,10,0,0,26,0,0,0.28,87,1.18,0,55,69.7,40.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.848
Sorghum,KS,USC00143527,2001,11,0,0,8,0,0,0.26,85,0.5,0,48.2,62.6,33.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.848
Sorghum,KS,USC00143527,2001,12,0,0,5,0,0,0.04,70,0.04,0,35.2,50.5,19.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.82
Sorghum,KS,USC00143527,2002,1,1,1,2,6,6,0.52,74,0.52,6,32.4,47.2,17.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.8704
Sorghum,KS,USC00143527,2002,2,10,2,-5,7,1,0.2,72,0.31,2,32.8,46.5,19.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.8256
Sorghum,KS,USC00143527,2002,3,2,1,-5,1,1,0.24,77,0.39,1,36.7,51.5,21.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.8088
Sorghum,KS,USC00143527,2002,4,0,0,14,0,0,0.72,95,2.17,0,55.5,68.9,42,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.7528
Sorghum,KS,USC00143527,2002,5,0,0,36,0,0,0.48,92,2.09,0,61.7,74.3,49.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.7752
Sorghum,KS,USC00143527,2002,6,0,0,48,0,0,0.35,103,0.94,0,78.8,92.5,65.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.1448
Sorghum,KS,USC00143527,2002,7,0,0,58,0,0,1.59,109,2.54,0,81.4,95.6,67.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.2736
Sorghum,KS,USC00143527,2002,8,0,0,55,0,0,1.17,102,4.02,0,77.2,89,65.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.3576
Sorghum,KS,USC00143527,2002,9,0,0,39,0,0,0.96,96,1.32,0,69.6,83.2,56,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.408
Sorghum,KS,USC00143527,2002,10,0,0,25,0,0.3,0.73,92,3.04,0.3,49.1,59.5,38.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.4248
Sorghum,KS,USC00143527,2002,11,0,1,12,0,1,0.06,75,0.07,1,41.4,55.1,27.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.464
Sorghum,KS,USC00143527,2002,12,0,0,11,0,0,0.03,69,0.03,0,34.4,48.7,20.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.4248
Sorghum,KS,USC00143527,2003,1,0,0,-1,0,0,0.01,74,0.01,0,31,45.6,16.5,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.3072
Sorghum,KS,USC00143527,2003,2,11,2,-5,2,2.5,0.14,74,0.42,5.6,29.3,41.9,16.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.3184
Sorghum,KS,USC00143527,2003,3,2,1,8,2,1.5,1.12,83,2.19,1.8,41.9,55.2,28.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.2064
Sorghum,KS,USC00143527,2003,4,0,0,22,0,0,1.2,91,3.75,0,55.3,68.2,42.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.2176
Sorghum,KS,USC00143527,2003,5,0,0,38,0,0,0.88,96,2.31,0,61.4,73,49.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.212
Sorghum,KS,USC00143527,2003,6,0,0,45,0,0,2.31,99,4.5,0,70.1,81.4,58.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.0216
Sorghum,KS,USC00143527,2003,7,0,0,57,0,0,0.01,109,0.01,0,82.7,97.8,67.5,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.0328
Sorghum,KS,USC00143527,2003,8,0,0,57,0,0,1.13,109,2.99,0,80.4,95,65.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.2008
Sorghum,KS,USC00143527,2003,9,0,0,36,0,0,5.64,94,6.46,0,65,78.2,51.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.2232
Sorghum,KS,USC00143527,2003,10,0,0,23,0,0,0.33,94,0.39,0,57.5,72.8,42.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.2288
Sorghum,KS,USC00143527,2003,11,0,0,5,0,0.2,0.05,73,0.15,0.2,39.7,51.5,27.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.3128
Sorghum,KS,USC00143527,2003,12,8,2,5,4,3,0.19,68,0.43,4.7,33.1,46.5,19.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.352
Sorghum,KS,USC00143527,2004,1,6,1,-6,3,2.5,0.28,68,0.32,2.5,27.7,41.5,13.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.4416
Sorghum,KS,USC00143527,2004,2,15,3,-7,7,3.2,0.19,69,0.68,6.3,28.5,41.3,15.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.6656
Sorghum,KS,USC00143527,2004,3,0,0,21,0,0.3,0.86,82,2.03,0.3,48.1,62.1,34.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.7104
Sorghum,KS,USC00143527,2004,4,0,0,22,0,0.4,0.72,91,1.49,0.7,54.2,68,40.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.8504
Sorghum,KS,USC00143527,2004,5,0,0,32,0,0,0.89,101,1.55,0,66.8,80.4,53.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.6992
Sorghum,KS,USC00143527,2004,6,0,0,45,0,0,1.38,101,4.28,0,71.8,84.5,59.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.5648
Sorghum,KS,USC00143527,2004,7,0,0,51,0,0,3.29,101,7.45,0,75,86.4,63.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.3912
Sorghum,KS,USC00143527,2004,8,0,0,46,0,0,0.56,99,1.76,0,72.3,84.7,59.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.2456
Sorghum,KS,USC00143527,2004,9,0,0,45,0,0,1.13,99,1.96,0,71.1,85.4,56.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.9992
Sorghum,KS,USC00143527,2004,10,0,0,30,0,0,0.99,85,1.77,0,56.5,68.1,44.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.7752
Sorghum,KS,USC00143527,2004,11,2,1,7,1,1,0.25,83,0.78,1.4,42.2,52.6,31.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.7136
Sorghum,KS,USC00143527,2004,12,0,0,-4,0,0.1,0,69,0,0.1,33.7,47.9,19.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.6744
Sorghum,KS,USC00143527,2005,1,16,2,-7,4,3,0.61,67,1.12,4.7,26.5,36.2,16.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.652
Sorghum,KS,USC00143527,2005,2,4,2,3,2,2,0.71,69,1.62,3.9,37.3,49,25.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.6576
Sorghum,KS,USC00143527,2005,3,0,0,14,0,0,1.88,76,2.99,0,43.6,57.3,29.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.7024
Sorghum,KS,USC00143527,2005,4,0,0,28,0,0,1.18,84,2.33,0,53.9,66.7,41.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.6576
Sorghum,KS,USC00143527,2005,5,0,0,27,0,0,0.51,103,1.58,0,64,78.1,49.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.708
Sorghum,KS,USC00143527,2005,6,0,0,49,0,0,1.15,103,3,0,74.9,87.9,61.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.1112
Sorghum,KS,USC00143527,2005,7,0,0,50,0,0,0.77,107,2.33,0,79.7,93.9,65.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.2064
Sorghum,KS,USC00143527,2005,8,0,0,56,0,0,1.05,109,3.04,0,77.9,90.8,65,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.0664
Sorghum,KS,USC00143527,2005,9,0,0,32,0,0,1.25,103,1.93,0,72.7,85.8,59.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.9096
Sorghum,KS,USC00143527,2005,10,0,0,21,0,0,1.11,95,2.67,0,57.5,71.5,43.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.6744
Sorghum,KS,USC00143527,2005,11,2,1,16,1,1,0.5,82,0.76,1.1,45.2,60.4,29.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.5792
Sorghum,KS,USC00143527,2005,12,9,2,-7,4,3,0.11,66,0.29,5.3,29.3,40.9,17.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.6296
Sorghum,KS,USC00143527,2006,1,0,0,13,0,0,0.01,79,0.02,0,40.1,56.4,23.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.7696
Sorghum,KS,USC00143527,2006,2,0,0,-1,0,0,0,72,0,0,32.5,48.4,16.5,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.904
Sorghum,KS,USC00143527,2006,3,5,2,15,5,4,0.49,85,1.3,6.2,44.8,58.5,31.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.9824
Sorghum,KS,USC00143527,2006,4,0,0,28,0,0,0.42,93,1.49,0,59.4,75.1,43.7,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.072
Sorghum,KS,USC00143527,2006,5,0,0,37,0,0,0.45,102,1.05,0,66.1,79.4,52.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.2456
Sorghum,KS,USC00143527,2006,6,0,0,54,0,0,0.91,106,3.02,0,76.9,91.1,62.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.212
Sorghum,KS,USC00143527,2006,7,0,0,56,0,0,0.45,112,0.86,0,82.8,97.3,68.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.5816
Sorghum,KS,USC00143527,2006,8,0,0,53,0,0,0.76,106,4.28,0,78.5,90.3,66.6,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.436
Sorghum,KS,USC00143527,2006,9,0,0,33,0,0,0.97,93,2.12,0,63.9,76.8,51,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.4024
Sorghum,KS,USC00143527,2006,10,0,0,22,0,0,0.55,101,1.43,0,54.8,68,41.5,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.8896
Sorghum,KS,USC00143527,2006,11,0,0,15,0,0,0.26,90,0.27,0,42.8,58.3,27.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.2648
Sorghum,KS,USC00143527,2006,12,1,1,9,1,1.2,1.01,68,2.81,1.2,34.7,47.3,22.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.4104
Sorghum,KS,USC00143527,2007,1,9,1,2,6,6,0.45,56,0.51,6.8,26.4,36.6,16.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.5336
Sorghum,KS,USC00143527,2007,2,7,2,-4,4,3.5,1.52,71,2.04,5.5,29.8,40.7,18.9,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.892
Sorghum,KS,USC00143527,2007,3,1,0,20,1,0.8,2.04,85,4.83,0.8,51,63.7,38.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.6288
Sorghum,KS,USC00143527,2007,4,1,1,18,1,1,0.47,87,1.77,1,50.5,61.6,39.5,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.3432
Sorghum,KS,USC00143527,2007,5,0,0,43,0,0,1.72,89,5.39,0,66.1,77.2,55,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.6344
Sorghum,KS,USC00143527,2007,6,0,0,45,0,0,1.36,92,2.6,0,72.4,83.7,61.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.4216
Sorghum,KS,USC00143527,2007,7,0,0,60,0,0,2.99,98,6.02,0,77.8,89.5,66,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.0912
Sorghum,KS,USC00143527,2007,8,0,0,56,0,0,0.9,101,2.56,0,80.9,92.7,69,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.3208
Sorghum,KS,USC00143527,2007,9,0,0,44,0,0,0.89,100,1.95,0,70.7,84.4,57.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.4552
Sorghum,KS,USC00143527,2007,10,0,0,28,0,0,2.06,95,2.34,0,58.4,72.6,44.3,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.4608
Sorghum,KS,USC00143527,2007,11,3,1,9,2,2,0.27,81,0.27,2,42.6,58.8,26.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.5056
Sorghum,KS,USC00143527,2007,12,17,3,1,12,12,1.16,71,2.31,15.7,26.7,36.4,17.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.8752
Sorghum,KS,USC00143527,2008,1,27,2,0,5,2.5,0.23,71,0.44,5.4,27,39.6,14.4,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,4.144
Sorghum,KS,USC00143527,2008,2,5,2,4,5,4.6,0.5,65,1.3,9,30.7,42.4,19.1,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,4.676
Sorghum,KS,USC00143527,2008,3,0,0,12,0,0,0.17,80,0.41,0,42.7,57.1,28.2,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,5.0624
Sorghum,KS,USC00143527,2008,4,0,0,24,0,0,0.55,82,1.95,0,49.1,61.4,36.8,1,Prices,20,1,0.8,United States,4,Sorghum,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,5.208
