,Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount,date,CPI
567,Oats,SD,USC00395090,1997,8,0,0,47.0,0,0.0,1.8,92.0,4.79,0.0,68.8,80.4,57.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.57,1997-08-01,160.8
569,Oats,SD,USC00395090,1997,9,0,0,34.0,0,0.0,2.25,86.0,4.12,0.0,62.2,74.9,49.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.47,1997-09-01,161.2
571,Oats,SD,USC00395090,1997,10,0,0,13.0,0,0.0,1.24,89.0,2.28,0.0,48.7,61.5,35.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.62,1997-10-01,161.5
573,Oats,SD,USC00395090,1997,11,0,4,-3.0,0,2.0,0.13,59.0,0.42,6.1,27.2,36.1,18.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.66,1997-11-01,161.7
575,Oats,SD,USC00395090,1997,12,0,1,1.0,0,1.0,0.07,48.0,0.12,1.0,25.6,33.1,18.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.57,1997-12-01,161.8
577,Oats,SD,USC00395090,1998,1,20,7,-23.0,11,3.0,0.18,54.0,0.72,11.4,16.4,24.9,7.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.6,1998-01-01,162.0
579,Oats,SD,USC00395090,1998,2,7,0,2.0,2,0.0,0.13,58.0,0.48,0.0,30.9,38.3,23.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.6,1998-02-01,162.0
581,Oats,SD,USC00395090,1998,3,0,2,-12.0,0,1.0,0.49,72.0,1.33,2.0,26.5,34.0,18.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.64,1998-03-01,162.0
583,Oats,SD,USC00395090,1998,4,0,0,24.0,0,0.0,1.08,79.0,3.82,0.0,46.2,57.2,35.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.61,1998-04-01,162.2
585,Oats,SD,USC00395090,1998,5,0,0,38.0,0,0.0,0.63,92.0,1.3,0.0,61.5,74.6,48.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.53,1998-05-01,162.6
587,Oats,SD,USC00395090,1998,6,0,0,35.0,0,0.0,0.79,89.0,2.52,0.0,63.2,74.7,51.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.39,1998-06-01,162.8
589,Oats,SD,USC00395090,1998,7,0,0,46.0,0,0.0,1.7,91.0,4.46,0.0,71.6,82.8,60.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.19,1998-07-01,163.2
591,Oats,SD,USC00395090,1998,8,0,0,46.0,0,0.0,1.63,91.0,5.17,0.0,70.4,81.3,59.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.02,1998-08-01,163.4
593,Oats,SD,USC00395090,1998,9,0,0,31.0,0,0.0,0.92,91.0,1.19,0.0,64.9,79.7,50.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.07,1998-09-01,163.5
595,Oats,SD,USC00395090,1998,10,0,0,27.0,0,0.0,1.98,73.0,6.35,0.0,49.1,60.3,37.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.09,1998-10-01,163.9
597,Oats,SD,USC00395090,1998,11,8,1,6.0,12,12.0,1.1,65.0,1.16,12.0,34.7,42.9,26.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.1,1998-11-01,164.1
599,Oats,SD,USC00395090,1998,12,0,1,-18.0,0,4.0,0.02,64.0,0.04,4.4,24.5,35.7,13.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.19,1998-12-01,164.4
601,Oats,SD,USC00395090,1999,1,26,2,-21.0,10,2.0,0.8,39.0,0.98,4.5,11.3,20.9,1.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.2,1999-01-01,164.7
603,Oats,SD,USC00395090,1999,2,0,1,5.0,0,3.0,0.06,58.0,0.12,4.5,28.5,37.9,19.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.2,1999-02-01,164.7
605,Oats,SD,USC00395090,1999,3,9,3,4.0,7,5.0,0.23,73.0,0.62,8.0,32.6,43.3,22.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.2,1999-03-01,164.8
607,Oats,SD,USC00395090,1999,4,0,0,21.0,0,0.0,1.48,73.0,4.83,0.0,45.5,55.2,35.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.18,1999-04-01,165.9
609,Oats,SD,USC00395090,1999,5,0,0,34.0,0,0.0,0.83,83.0,2.78,0.0,58.1,69.3,46.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.31,1999-05-01,166.0
611,Oats,SD,USC00395090,1999,6,0,0,43.0,0,0.0,1.17,88.0,4.08,0.0,66.2,75.8,56.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.22,1999-06-01,166.0
613,Oats,SD,USC00395090,1999,7,0,0,50.0,0,0.0,0.93,95.0,3.16,0.0,74.0,84.8,63.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.09,1999-07-01,166.7
615,Oats,SD,USC00395090,1999,8,0,0,45.0,0,0.0,0.57,95.0,1.56,0.0,70.4,82.2,58.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,0.97,1999-08-01,167.1
617,Oats,SD,USC00395090,1999,9,0,0,30.0,0,0.0,3.2,88.0,3.73,0.0,59.2,72.0,46.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.08,1999-09-01,167.8
619,Oats,SD,USC00395090,1999,10,0,0,18.0,0,0.0,0.29,82.0,0.37,0.0,46.7,60.5,33.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.06,1999-10-01,168.1
621,Oats,SD,USC00395090,1999,11,0,0,14.0,0,0.0,0.04,78.0,0.08,0.0,41.3,56.0,26.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.12,1999-11-01,168.4
623,Oats,SD,USC00395090,1999,12,9,1,-17.0,1,1.0,0.12,55.0,0.16,1.0,24.6,36.7,12.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.18,1999-12-01,168.8
625,Oats,SD,USC00395090,2000,1,0,1,-8.0,0,2.0,0.13,50.0,0.17,2.0,17.9,28.7,7.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.2,2000-01-01,169.3
627,Oats,SD,USC00395090,2000,2,0,1,-2.0,0,3.0,0.55,68.0,0.77,3.0,28.8,39.3,18.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.27,2000-02-01,170.0
629,Oats,SD,USC00395090,2000,3,1,1,8.0,2,2.0,0.47,77.0,1.06,2.0,39.4,52.1,26.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.28,2000-03-01,171.0
631,Oats,SD,USC00395090,2000,4,3,0,11.0,6,0.0,1.0,78.0,2.73,0.0,44.5,56.4,32.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.35,2000-04-01,170.9
633,Oats,SD,USC00395090,2000,5,0,0,33.0,0,0.0,1.88,87.0,5.82,0.0,58.9,70.4,47.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.31,2000-05-01,171.2
635,Oats,SD,USC00395090,2000,6,0,0,39.0,0,0.0,1.05,99.0,3.66,0.0,65.1,75.9,54.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.24,2000-06-01,172.2
637,Oats,SD,USC00395090,2000,7,0,0,44.0,0,0.0,1.66,96.0,2.3,0.0,71.8,83.4,60.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.08,2000-07-01,172.7
639,Oats,SD,USC00395090,2000,8,0,0,45.0,0,0.0,0.78,96.0,1.9,0.0,71.4,83.3,59.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,0.93,2000-08-01,172.7
641,Oats,SD,USC00395090,2000,9,0,0,28.0,0,0.0,1.35,89.0,2.29,0.0,60.0,73.6,46.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,0.95,2000-09-01,173.6
643,Oats,SD,USC00395090,2000,10,0,0,13.0,0,0.0,0.35,85.0,1.04,0.0,50.0,61.6,38.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.08,2000-10-01,173.9
645,Oats,SD,USC00395090,2000,11,20,4,-6.0,9,4.5,0.43,67.0,1.77,7.9,24.8,33.1,16.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.22,2000-11-01,174.2
647,Oats,SD,USC00395090,2000,12,0,4,-19.0,0,7.5,0.15,36.0,0.33,12.0,6.5,15.5,-2.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.14,2000-12-01,174.6
649,Oats,SD,USC00395090,2001,1,0,2,-18.0,0,12.0,0.2,42.0,0.2,15.0,16.4,26.3,6.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.21,2001-01-01,175.6
651,Oats,SD,USC00395090,2001,2,0,4,-22.0,0,12.0,0.43,42.0,0.84,21.8,9.7,20.3,-0.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.28,2001-02-01,176.0
653,Oats,SD,USC00395090,2001,3,26,1,-5.0,21,3.6,0.66,44.0,0.94,3.9,24.5,33.4,15.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.24,2001-03-01,176.1
655,Oats,SD,USC00395090,2001,4,1,0,21.0,1,0.0,2.36,87.0,6.26,0.0,45.9,56.8,35.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.28,2001-04-01,176.4
657,Oats,SD,USC00395090,2001,5,0,0,38.0,0,0.0,0.68,93.0,2.59,0.0,58.9,69.5,48.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.28,2001-05-01,177.3
659,Oats,SD,USC00395090,2001,6,0,0,44.0,0,0.0,1.88,96.0,4.11,0.0,67.3,78.3,56.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.38,2001-06-01,177.7
661,Oats,SD,USC00395090,2001,7,0,0,52.0,0,0.0,0.54,92.0,1.88,0.0,74.5,85.3,63.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.32,2001-07-01,177.4
663,Oats,SD,USC00395090,2001,8,0,0,45.0,0,0.0,0.37,96.0,0.4,0.0,71.9,84.9,58.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.25,2001-08-01,177.4
665,Oats,SD,USC00395090,2001,9,0,0,29.0,0,0.0,1.28,91.0,2.78,0.0,60.1,72.0,48.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.39,2001-09-01,178.1
667,Oats,SD,USC00395090,2001,10,0,0,13.0,0,0.0,1.15,85.0,1.43,0.0,45.9,59.2,32.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.64,2001-10-01,177.6
669,Oats,SD,USC00395090,2001,11,0,2,6.0,0,9.0,1.12,76.0,2.36,10.0,43.1,55.5,30.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.79,2001-11-01,177.5
671,Oats,SD,USC00395090,2001,12,20,2,-3.0,3,1.5,0.05,45.0,0.08,2.5,22.4,31.0,13.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.92,2001-12-01,177.4
673,Oats,SD,USC00395090,2002,1,0,0,-10.0,0,0.0,0.2,56.0,0.2,0.0,20.6,29.5,11.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.93,2002-01-01,177.7
675,Oats,SD,USC00395090,2002,2,0,0,-4.0,0,0.0,0.03,63.0,0.04,0.0,28.8,39.6,18.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.91,2002-02-01,178.0
677,Oats,SD,USC00395090,2002,3,0,4,-8.0,0,5.5,0.46,58.0,1.03,14.6,20.3,30.3,10.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.99,2002-03-01,178.5
679,Oats,SD,USC00395090,2002,4,0,0,13.0,0,0.0,0.46,88.0,1.51,0.0,44.5,56.6,32.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.99,2002-04-01,179.3
681,Oats,SD,USC00395090,2002,5,0,0,20.0,0,0.0,0.17,92.0,0.85,0.0,51.9,65.4,38.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.99,2002-05-01,179.5
683,Oats,SD,USC00395090,2002,6,0,0,40.0,0,0.0,0.5,100.0,1.61,0.0,70.9,83.6,58.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.95,2002-06-01,179.6
685,Oats,SD,USC00395090,2002,7,0,0,44.0,0,0.0,0.11,104.0,0.41,0.0,76.4,89.3,63.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.69,2002-07-01,180.0
687,Oats,SD,USC00395090,2002,8,0,0,40.0,0,0.0,2.04,100.0,6.54,0.0,69.4,79.9,58.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.67,2002-08-01,180.5
689,Oats,SD,USC00395090,2002,9,0,0,28.0,0,0.0,0.28,92.0,1.2,0.0,62.0,73.9,50.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.8,2002-09-01,180.8
691,Oats,SD,USC00395090,2002,10,0,2,12.0,0,1.4,1.78,83.0,3.0,3.2,40.2,50.0,30.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.8,2002-10-01,181.2
693,Oats,SD,USC00395090,2002,11,0,0,7.0,0,0.0,0.0,64.0,0.0,0.0,31.7,42.2,21.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.91,2002-11-01,181.5
695,Oats,SD,USC00395090,2002,12,0,1,-7.0,0,1.4,0.28,52.0,0.35,1.4,24.8,34.8,14.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.95,2002-12-01,181.8
697,Oats,SD,USC00395090,2003,1,0,2,-19.0,0,1.5,0.07,55.0,0.23,3.1,16.0,26.1,5.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.04,2003-01-01,182.6
699,Oats,SD,USC00395090,2003,3,0,2,-11.0,0,5.0,0.12,74.0,0.17,6.0,30.2,42.5,17.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.08,2003-03-01,183.9
701,Oats,SD,USC00395090,2003,4,3,1,10.0,5,5.0,1.0,88.0,2.97,5.0,46.2,58.5,33.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.98,2003-04-01,183.2
703,Oats,SD,USC00395090,2003,5,0,0,34.0,0,0.0,0.89,81.0,2.3,0.0,54.5,65.7,43.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.95,2003-05-01,182.9
705,Oats,SD,USC00395090,2003,6,0,0,42.0,0,0.0,1.0,90.0,3.5,0.0,64.7,75.8,53.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.83,2003-06-01,183.1
707,Oats,SD,USC00395090,2003,7,0,0,47.0,0,0.0,0.72,92.0,1.85,0.0,72.2,84.3,60.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.46,2003-07-01,183.7
709,Oats,SD,USC00395090,2003,8,0,0,40.0,0,0.0,1.1,96.0,1.47,0.0,72.1,85.3,58.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.39,2003-08-01,184.5
711,Oats,SD,USC00395090,2003,9,0,0,28.0,0,0.0,1.18,92.0,2.54,0.0,58.6,71.8,45.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.39,2003-09-01,185.1
713,Oats,SD,USC00395090,2003,10,0,0,20.0,0,0.0,0.8,84.0,1.01,0.0,50.0,63.4,36.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.44,2003-10-01,184.9
715,Oats,SD,USC00395090,2003,11,13,3,-4.0,4,4.0,0.2,62.0,0.49,8.0,29.6,38.4,20.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.29,2003-11-01,185.0
717,Oats,SD,USC00395090,2003,12,15,4,-3.0,7,5.0,0.12,44.0,0.48,8.5,24.2,31.7,16.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.58,2003-12-01,185.5
719,Oats,SD,USC00395090,2004,1,3,3,-21.0,6,6.0,0.3,52.0,0.39,9.0,13.3,24.8,1.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.48,2004-01-01,186.3
721,Oats,SD,USC00395090,2004,2,27,4,-16.0,15,4.0,0.14,44.0,0.43,10.0,17.6,25.8,9.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.58,2004-02-01,186.7
723,Oats,SD,USC00395090,2004,3,2,1,5.0,4,3.5,0.54,74.0,1.23,3.5,36.1,46.6,25.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.6,2004-03-01,187.1
725,Oats,SD,USC00395090,2004,4,0,0,17.0,0,0.0,0.75,90.0,1.13,0.0,47.5,62.5,32.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.63,2004-04-01,187.4
727,Oats,SD,USC00395090,2004,5,0,0,24.0,0,0.0,2.43,92.0,6.54,0.0,55.5,67.1,43.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.7,2004-05-01,188.2
729,Oats,SD,USC00395090,2004,6,0,0,39.0,0,0.0,0.84,92.0,2.22,0.0,62.6,73.3,51.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.61,2004-06-01,188.9
731,Oats,SD,USC00395090,2004,7,0,0,46.0,0,0.0,1.66,90.0,5.62,0.0,68.8,79.3,58.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.36,2004-07-01,189.1
733,Oats,SD,USC00395090,2004,8,0,0,35.0,0,0.0,1.1,90.0,2.41,0.0,64.2,75.5,52.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.32,2004-08-01,189.2
735,Oats,SD,USC00395090,2004,9,0,0,32.0,0,0.0,1.74,87.0,6.11,0.0,63.7,75.1,52.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.42,2004-09-01,189.8
737,Oats,SD,USC00395090,2004,10,0,0,22.0,0,0.0,0.13,74.0,0.17,0.0,47.5,59.1,35.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.45,2004-10-01,190.8
739,Oats,SD,USC00395090,2004,11,0,0,11.0,0,0.0,0.26,71.0,0.4,0.0,36.1,46.8,25.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.51,2004-11-01,191.7
741,Oats,SD,USC00395090,2004,12,0,0,-11.0,0,0.0,0.07,57.0,0.07,0.0,23.6,33.3,13.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.6,2004-12-01,191.7
743,Oats,SD,USC00395090,2005,1,0,0,-20.0,0,0.2,0.36912011200000006,50.0,1.0166899999999999,0.2,12.9,21.4,4.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.64,2005-01-01,191.6
745,Oats,SD,USC00395090,2005,2,1,1,-9.0,2,1.8,0.23,62.0,0.55,3.0,26.4,36.7,16.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.67,2005-02-01,192.4
747,Oats,SD,USC00395090,2005,3,0,3,3.0,0,5.0,0.49,69.0,0.94,8.0,30.8,42.1,19.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.73,2005-03-01,193.1
749,Oats,SD,USC00395090,2005,4,0,0,21.0,0,0.0,0.75,79.0,1.83,0.0,49.0,61.1,36.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.65,2005-04-01,193.7
751,Oats,SD,USC00395090,2005,5,0,0,18.0,0,0.0,1.13,83.0,3.19,0.0,55.3,66.3,44.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.64,2005-05-01,193.6
753,Oats,SD,USC00395090,2005,6,0,0,49.0,0,0.0,1.71,94.0,6.12,0.0,69.7,79.1,60.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.75,2005-06-01,193.7
755,Oats,SD,USC00395090,2005,7,0,0,46.0,0,0.0,1.0,99.0,2.91,0.0,73.7,84.4,62.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.59,2005-07-01,194.9
757,Oats,SD,USC00395090,2005,8,0,0,44.0,0,0.0,1.21,91.0,2.14,0.0,69.1,80.8,57.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.49,2005-08-01,196.1
759,Oats,SD,USC00395090,2005,9,0,0,31.0,0,0.0,2.14,96.0,7.2,0.0,65.7,78.4,52.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.54,2005-09-01,198.8
761,Oats,SD,USC00395090,2005,10,0,0,22.0,0,0.0,0.7,83.0,1.27,0.0,48.4,61.4,35.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.59,2005-10-01,199.1
763,Oats,SD,USC00395090,2005,11,2,0,2.0,3,0.0,1.33,73.0,2.09,0.0,35.6,46.1,25.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.64,2005-11-01,198.1
765,Oats,SD,USC00395090,2005,12,25,4,-18.0,6,3.5,0.25,44.0,0.73,11.0,16.3,23.6,9.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.73,2005-12-01,198.1
767,Oats,SD,USC00395090,2006,1,14,0,7.0,4,0.0,0.03,53.0,0.06,0.0,28.4,35.1,21.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.73,2006-01-01,199.3
769,Oats,SD,USC00395090,2006,2,0,0,-11.0,0,0.5,0.05,49.0,0.05,0.5,21.0,31.1,10.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.82,2006-02-01,199.4
771,Oats,SD,USC00395090,2006,3,10,2,2.0,5,5.0,1.14,62.0,1.65,7.0,32.2,40.7,23.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.82,2006-03-01,199.7
